,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,,,,,,
,,,,,,,
,,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,431c5aac-aa89-41e0-99e0-92d237ca9408,,,,,,
,,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,d0f8e229-c57e-460c-a08f-59672c606151,,,,,,
,,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,6a30164f-28c3-4d10-b928-66585a85cbb5,,,,,,
,,,,,,,
,,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,2387f014-e650-4df6-8daf-a9d863c10c7e,,,,,,
,,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,bead7e6d-0e1f-489d-81b2-d006a67b5b33,,,,,,
,,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,,,,,,
,,,,,,,
,,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,,,,,,,
,273cb565-8c43-428e-bd2b-46ae0c2ae046,,,,,,
,,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,5b71c62f-2c89-4d19-991f-65fedd0b52fd,,,,,,
,,,,,,,
,,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,d624685f-99a7-4aee-902b-283f5cf85ada,,,,,,
,,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,965a00aa-3037-4ea6-b6be-26f6fbee029e,,,,,,
,,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,,,,,,
,,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,,,,,,,
,84a81261-6334-4ba5-978d-26a45d28a44f,,,,,,
,,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,,,,,,,
,595037a5-5e9a-42f6-8f50-a55827dc41ac,,,,,,
,,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,22cdf77b-00c8-41c3-ad59-333c3e751e2c,,,,,,
,,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,28b8c278-a125-4295-98dd-5f8d45c3200b,,,,,,
,,,,,,,
,,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,e1792fe6-28e0-49fc-8b01-0e027461d8b5,,,,,,
,,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
,,,,,,,
,0c91753a-0bb4-4b77-a919-96c2f998ad91,,,,,,
